,naf,text
3169,28,"Pulvérisateurs et poudreuses agricoles et horticoles CC : -   pulvérisateurs et poudreuses, portatifs, tractés ou automoteurs appareils mécaniques d'arrosage pour l'agriculture ou l'horticulture CA : -   matériel de fumigation, matériel anti-gelée"
3170,28,Remorques autochargeuses et autodéchargeuses et semi-remorques agricoles
3171,28,Remorques autochargeuses et autodéchargeuses et semi-remorques agricoles CC : - remorques autochargeuses et autodéchargeuses tonnes ; bennes à vendange 
3172,28,Autre matériel agricole
3173,28,"Matériel de nettoyage, tri et criblage des œufs, des fruits ou d'autres produits agricoles, à l'exclusion des graines, grains ou légumes secs CC : - matériel de nettoyage, tri et criblage des œufs et des fruits"
3174,28,Machines à traire CC : - machines à traire CA : - matériel de laiterie fermière 
3175,28,Matériel pour la préparation des aliments pour animaux CC : - matériel pour la préparation des aliments ou des provendes pour animaux 
3176,28,Incubateurs et couveuses CC : - incubateurs et couveuses 
3177,28,Matériel d'aviculture CC : - matériel d'aviculture 
3178,28,"Matériel agricole, horticole, forestier, avicole et apicole n.c.a. CC : -   matériel d'exploitation forestière (débusqueurs, débardeurs, etc.) matériel pour l'horticulture (germoirs, etc.) matériel de stockage agricole démontable matériels agricoles divers (déssileuses, etc.) matériels d'alimentation et d'abreuvement matériel d'étable, de porcherie, etc. CA : -   matériels divers d'apiculture, de cuniculiculture, etc."
3179,28,"FABRICATION DE MACHINES DE FORMAGE DES MÉTAUX ET DE MACHINES-OUTILS Ce groupe comprend la fabrication de machines de formage des métaux et de machines-outils, comme la fabrication de machines-outils pour le travail des métaux et d'autres matériaux (bois, os, pierre, caoutchouc durci, matières plastiques dures ou le travail à froid du verre), y compris la fabrication de machines opérant par faisceaux laser, par ultrasons, par jet de plasma ou par impulsions magnétiques, etc. "
3180,28,Fabrication de machines de formage des métaux
3181,28,"Z   Fabrication de machines-outils pour le travail des métaux Cette sous-classe comprend : la fabrication de machines de formage des métaux, y compris celles opérant par faisceaux laser, par ultrasons, par jet de plasma ou par impulsions magnétiques, etc. la fabrication de machines-outils servant à tourner, percer, fraiser, limer, raboter, aléser, rectifier, etc. la fabrication de machines-outils à estamper ou à presser la fabrication de machines à poinçonner, presses hydrauliques, freins hydrauliques, marteaux- pilons, machines à forger, etc. la fabrication de bancs à étirer, de machines pour exécuter un filetage par roulage ou de machines pour le travail des métaux sous forme de fils  Cette sous-classe comprend aussi : la fabrication de centres d'usinage des métaux la fabrication de pièces et accessoires destinés aux machines-outils à métaux "
3182,28,", 28.41.32, 28.41.33, 28.41.34, 28.41.40, 28.41.99    "
3183,28,Parties de matériel agricole ; opérations sous-traitées intervenant dans la fabrication de machines agricoles et forestières
3184,28,"Parties de matériel de récolte et de battage n.c.a. CC : - parties de matériel de récolte et de battage n.c.a. CA : - fraises, disques, versoirs "
3185,28,"Parties de matériel pour le travail du sol CC : - parties de matériel pour le travail du sol CA : - socs, hérissons "
3186,28,Parties d'autre matériel agricole CC : - parties de matériel d'aviculture CA : - parties d'autre matériel agricole n.c.a. 
3187,28,Parties de matériel de laiterie n.c.a. CC : - parties de matériel de laiterie 
3188,28,"Opérations sous-traitées intervenant dans la fabrication de machines agricoles et forestières CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : assemblage du produit mentionné ou de ses parties peinture et revêtement du produit mentionné"
3189,28,"MACHINES DE FORMAGE DES MÉTAUX ET MACHINES- OUTILS CC : - machines à commande manuelle ou numérique, entraînées par une source extérieure d'énergie    "
3190,28,Machines de formage des métaux
3191,28,"Machines-outils d'usinage des métaux, opérant par laser ou procédés similaires ; centres d'usinage des métaux"
3192,28,"Machines-outils d'usinage des métaux opérant par enlèvement de matière par laser, ultrasons, jet d'eau et procédés similaires CC : - machines-outils à enlèvement de matière opérant par des procédés spéciaux (laser, électroérosion, ultrasons, jets d'eau, électrochimie, faisceaux d'électrons, d'ions ou de plasma) sur métal et autres matières "
3193,28,"Centres d'usinage, machines à poste fixe et machines à stations multiples, pour l'usinage des métaux CC : - machines-outils à poste fixe, à stations multiples et centres d'usinage"
3194,28,"Tours, machines à percer et à fraiser, pour l'usinage des métaux"
3195,28,"Tours opérant par enlèvement de métal CC : - tours parallèles et centres de tournage tours divers, à reproduire, à outils multiples, révolvers, verticaux, frontaux, etc. "
3196,28,"Perceuses, aléseuses, fraiseuses pour l'usinage des métaux ; machines à fileter ou à tarauder n.c.a. CC : -   perceuses-aléseuses à base d'unités à poste fixe aléseuses et aléseuses-fraiseuses fraiseuses de tous types machines à fileter ou à tarauder travaillant par enlèvement de métal           "
3197,28,Fabrication d'autres machines-outils
3198,28,"Z   Fabrication d'autres machines-outils Cette sous-classe comprend : la fabrication de machines-outils pour le travail du bois, de l'os, de la pierre, du caoutchouc durci, des matières plastiques dures ou le travail à froid du verre, y compris celles opérant par faisceaux laser, par ultrasons, par jet de plasma ou par impulsions magnétiques, etc. la fabrication de porte-pièces pour machines-outils la fabrication de plateaux diviseurs et autres dispositifs spéciaux pour machines-outils   CA : - unités d'usinage à glissières"
3199,28,"Machines à ébarber, affûter, meuler et autres machines-outils de finition des métaux CC : - machines travaillant par abrasion du métal (rodeuses, glaceuses, meuleuses, polisseuses, affûteuses, rectifieuses) "
3200,28,"Machines à raboter, scier, tronçonner et autres machines-outils travaillant par enlèvement de métal CC : - autres machines travaillant par enlèvement de métal (machines à raboter, mortaiser, brocher, scier, tronçonner, tailler les engrenages, etc.)"
3201,28,Autres machines-outils pour l'usinage des métaux
3202,28,"Machines à rouler, cintrer, plier ou dresser les métaux CC : - machines à rouler, cintrer, plier ou dresser les tôles, y compris les presses-plieuses CA : - bancs à cintrer ou plier les barres, tubes et profilés"
3203,28,"Machines à poinçonner ou gruger les métaux CC : - machines à poinçonner, grignoter les métaux"
3204,28,Machines à forger ou à estamper et marteaux-pilons ; presses hydrauliques et presses pour l'usinage des métaux n.c.a. CC : - presses mécaniques ou hydrauliques machines outils à forger et à estamper CA : - marteaux-pilons 
3205,28,"Machines-outils n.c.a. pour l'usinage des métaux, carbures métalliques frittés ou cermets, opérant sans enlèvement de matière CC : -   bancs à étirer les barres, fils, tubes, profilés, etc. machines pour le travail du fil métallique (treillis, grillages, câbles.) CA : -   tours à repousser et machines à fileter par formage"
3206,28,Parties et accessoires de machines-outils à métaux
3207,28,"Parties et accessoires de machines-outils à métaux CC : - pièces, parties et dispositifs spéciaux n.c.a. se montant sur machines outils à métaux"
3208,28,Opérations sous-traitées intervenant dans la fabrication de machines de formage des métaux
3209,28,"Opérations sous-traitées intervenant dans la fabrication de machines de formage des métaux CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : assemblage du produit mentionné ou de ses parties peinture et revêtement du produit mentionné"
3210,28,Autres machines-outils
3211,28,"Machines-outils pour le travail de la pierre, du bois et d'autres matériaux durs"
3212,28,"Machines-outils pour le travail de la pierre, des produits céramiques, du béton ou de matériaux minéraux similaires ou pour le travail à froid du verre CC : - machines-outils pour scier, cliver, polir, meuler, percer, graver, ouvrer les pierres, la céramique et autres matières analogues CA : - machines-outils pour le travail à froid du verre (découpe, taille, gravure, doucissage, finissage optique)   la fabrication de machines-outils pour clouer, agrafer, coller ou autrement assembler le bois, le liège, l'os, le caoutchouc durci ou les matières plastiques dures, etc. la fabrication de machines de forage rotatives par percussion, de riveteuses, de machines à découper les feuilles de métal, etc. la fabrication de presses pour la fabrication de panneaux de bois la fabrication de machines pour le traitement électrolytique  Cette sous-classe comprend aussi : la fabrication de pièces et accessoires destinés aux machines-outils énumérées "
3213,28,", 28.49.99    "
3214,28,"FABRICATION D'AUTRES MACHINES D'USAGE SPÉCIFIQUE Ce groupe comprend la fabrication de machines d'usage spécifique, c'est-à-dire des machines destinées à être exclusivement utilisées par une branche de la NAF ou un petit groupe de branches de la NAF. "
3215,28,Fabrication de machines pour la métallurgie
3216,28,"Z   Fabrication de machines pour la métallurgie Cette sous-classe comprend : la fabrication de machines et d'appareils pour la manutention des métaux à haute température : • convertisseurs, lingotières, poches de coulée, machines à couler sous pression la fabrication de laminoirs à métaux et de leurs cylindres "
